2022 Federal Election Senate First Preferences By Polling Place for Division 229 [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:43 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
VIC,229,Menzies,3401,Ringwood North (Menzies),O,37899,0,O Above-the-line Votes,"Shooters, Fishers and Farmers Party",1
VIC,229,Menzies,3401,Ringwood North (Menzies),O,36093,1,"CONSTANTINOU, Ethan","Shooters, Fishers and Farmers Party",0
VIC,229,Menzies,3401,Ringwood North (Menzies),O,36095,2,"BOURMAN, Nicole","Shooters, Fishers and Farmers Party",0
VIC,229,Menzies,3401,Ringwood North (Menzies),P,37914,0,P Above-the-line Votes,Pauline Hanson's One Nation,10
VIC,229,Menzies,3401,Ringwood North (Menzies),P,37723,1,"PICKERING, Warren",Pauline Hanson's One Nation,0
VIC,229,Menzies,3401,Ringwood North (Menzies),P,37727,2,"HUXHAM, Stuart",Pauline Hanson's One Nation,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Q,37897,0,Q Above-the-line Votes,Citizens Party,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Q,35962,1,"BARWICK, Robbie",Citizens Party,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Q,35964,2,"ISHERWOOD, Craig",Citizens Party,0
VIC,229,Menzies,3401,Ringwood North (Menzies),R,37920,0,R Above-the-line Votes,,1
VIC,229,Menzies,3401,Ringwood North (Menzies),R,37687,1,"JONAS, Morgan C",,0
VIC,229,Menzies,3401,Ringwood North (Menzies),R,37692,2,"SMIT, Monica",,0
VIC,229,Menzies,3401,Ringwood North (Menzies),S,37898,0,S Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",0
VIC,229,Menzies,3401,Ringwood North (Menzies),S,36083,1,"CORDNER HUNT, Kammy","FUSION: Science, Pirate, Secular, Climate Emergency",0
VIC,229,Menzies,3401,Ringwood North (Menzies),S,36087,2,"FARRANT, Tahlia","FUSION: Science, Pirate, Secular, Climate Emergency",0
VIC,229,Menzies,3401,Ringwood North (Menzies),T,37918,0,T Above-the-line Votes,,0
VIC,229,Menzies,3401,Ringwood North (Menzies),T,37591,1,"BENEDYKA, Susan",,0
VIC,229,Menzies,3401,Ringwood North (Menzies),T,37593,2,"RICHARDS, Christine",,1
VIC,229,Menzies,3401,Ringwood North (Menzies),U,37901,0,U Above-the-line Votes,The Greens,36
VIC,229,Menzies,3401,Ringwood North (Menzies),U,36541,1,"THORPE, Lidia",The Greens,1
VIC,229,Menzies,3401,Ringwood North (Menzies),U,36563,2,"FROGLEY, Adam",The Greens,0
VIC,229,Menzies,3401,Ringwood North (Menzies),U,36568,3,"AUSTIN, Sissy",The Greens,1
VIC,229,Menzies,3401,Ringwood North (Menzies),U,36572,4,"PAYNE, Zeb",The Greens,0
VIC,229,Menzies,3401,Ringwood North (Menzies),V,37913,0,V Above-the-line Votes,The Great Australian Party,1
VIC,229,Menzies,3401,Ringwood North (Menzies),V,37340,1,"O'BRYAN, Darryl",The Great Australian Party,0
VIC,229,Menzies,3401,Ringwood North (Menzies),V,37329,2,"WHITEHEAD, Geoff",The Great Australian Party,0
VIC,229,Menzies,3401,Ringwood North (Menzies),W,37902,0,W Above-the-line Votes,Liberal Democrats,8
VIC,229,Menzies,3401,Ringwood North (Menzies),W,36818,1,"LIMBRICK, David",Liberal Democrats,1
VIC,229,Menzies,3401,Ringwood North (Menzies),W,36824,2,"MITCHELL, Krystle",Liberal Democrats,0
VIC,229,Menzies,3401,Ringwood North (Menzies),W,36828,3,"WHITE, Caroline",Liberal Democrats,0
VIC,229,Menzies,3401,Ringwood North (Menzies),X,37908,0,X Above-the-line Votes,Informed Medical Options Party,0
VIC,229,Menzies,3401,Ringwood North (Menzies),X,36966,1,"CLONARIDIS, Nick",Informed Medical Options Party,0
VIC,229,Menzies,3401,Ringwood North (Menzies),X,36967,2,"CURNOW, Robyn",Informed Medical Options Party,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Y,37907,0,Y Above-the-line Votes,,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Y,37597,1,"BYRNE, Peter",,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Y,37606,2,"WARDLE, Jason",,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Z,37904,0,Z Above-the-line Votes,Victorian Socialists,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Z,36573,1,"MYLVAGANAM, Aran",Victorian Socialists,0
VIC,229,Menzies,3401,Ringwood North (Menzies),Z,36586,2,"RICCARDI, Laura",Victorian Socialists,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37224,1,"FLOYD, Glenn",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37598,2,"RIDGEWAY, Allen",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37776,3,"BOND, James",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37604,4,"SMITH, Neal",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37617,5,"DICKS, Max",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37453,6,"ATKINSON, Bernardine",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37457,7,"ROSS, Paul",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37602,8,"DE FRANCESCO, Nat",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37611,9,"TOSCANO, Joseph",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,36564,10,"TRAN, Tara",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,37662,11,"DILLON, David John",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),UG,36191,12,"GONSALVEZ, Geraldine Marie Antoinette",Independent,0
VIC,229,Menzies,3401,Ringwood North (Menzies),ZZ,0,99,INFORMAL,,4
VIC,229,Menzies,3404,Donvale South,A,37909,0,A Above-the-line Votes,Reason Australia,7
VIC,229,Menzies,3404,Donvale South,A,36960,1,"VEGA, Yolanda",Reason Australia,1
VIC,229,Menzies,3404,Donvale South,A,36963,2,"MILLWARD, Harry",Reason Australia,0
VIC,229,Menzies,3404,Donvale South,B,37921,0,B Above-the-line Votes,,2
VIC,229,Menzies,3404,Donvale South,B,37624,1,"RICHARDSON, Damien",,6
VIC,229,Menzies,3404,Donvale South,B,37628,2,"McBRIDE, John",,0
VIC,229,Menzies,3404,Donvale South,C,37915,0,C Above-the-line Votes,Australian Democrats,8
VIC,229,Menzies,3404,Donvale South,C,37391,1,"GREEN, Leonie",Australian Democrats,2
VIC,229,Menzies,3404,Donvale South,C,37400,2,"JAGOE, Stephen Peter",Australian Democrats,0
VIC,229,Menzies,3404,Donvale South,D,37903,0,D Above-the-line Votes,Liberal/The Nationals,355
VIC,229,Menzies,3404,Donvale South,D,36604,1,"HENDERSON, Sarah",Liberal,9
VIC,229,Menzies,3404,Donvale South,D,36614,2,"McKENZIE, Bridget",The Nationals,0
VIC,229,Menzies,3404,Donvale South,D,36617,3,"MIRABELLA, Greg",Liberal,0
VIC,229,Menzies,3404,Donvale South,D,36621,4,"KMETJ, Chrestyna",Liberal,0
VIC,229,Menzies,3404,Donvale South,D,36627,5,"HARRINGTON, Mick",The Nationals,0
VIC,229,Menzies,3404,Donvale South,D,36632,6,"BURGESS, David",Liberal,2
VIC,229,Menzies,3404,Donvale South,E,37919,0,E Above-the-line Votes,Legalise Cannabis Australia,19
VIC,229,Menzies,3404,Donvale South,E,37553,1,"SMITH, Elissa",Legalise Cannabis Australia,2
VIC,229,Menzies,3404,Donvale South,E,37559,2,"TAYLOR, Wayne",Legalise Cannabis Australia,0
VIC,229,Menzies,3404,Donvale South,F,37917,0,F Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,2
VIC,229,Menzies,3404,Donvale South,F,37448,1,"WEARNE, Madeleine",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
VIC,229,Menzies,3404,Donvale South,F,37454,2,"LONG, Robert",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
VIC,229,Menzies,3404,Donvale South,G,37905,0,G Above-the-line Votes,Australian Values Party,2
VIC,229,Menzies,3404,Donvale South,G,36613,1,"BURSON, Chris",Australian Values Party,2
VIC,229,Menzies,3404,Donvale South,G,36616,2,"ASSER, Samantha",Australian Values Party,0
VIC,229,Menzies,3404,Donvale South,H,37911,0,H Above-the-line Votes,Derryn Hinch's Justice Party,16
VIC,229,Menzies,3404,Donvale South,H,37416,1,"HINCH, Derryn",Derryn Hinch's Justice Party,2
VIC,229,Menzies,3404,Donvale South,H,37418,2,"STANFIELD, Ruth",Derryn Hinch's Justice Party,1
VIC,229,Menzies,3404,Donvale South,I,37906,0,I Above-the-line Votes,Animal Justice Party,14
VIC,229,Menzies,3404,Donvale South,I,36623,1,"CURRIE, Bronwyn",Animal Justice Party,1
VIC,229,Menzies,3404,Donvale South,I,36626,2,"DELFORCE, Chris",Animal Justice Party,0
VIC,229,Menzies,3404,Donvale South,J,37916,0,J Above-the-line Votes,Australian Progressives,0
VIC,229,Menzies,3404,Donvale South,J,37530,1,"PITT, Antoinette",Australian Progressives,0
VIC,229,Menzies,3404,Donvale South,J,37545,2,"KNIGHT, David",Australian Progressives,0
VIC,229,Menzies,3404,Donvale South,K,37900,0,K Above-the-line Votes,Australian Labor Party,289
VIC,229,Menzies,3404,Donvale South,K,36570,1,"WHITE, Linda",Australian Labor Party,9
VIC,229,Menzies,3404,Donvale South,K,36577,2,"STEWART, Jana",Australian Labor Party,1
VIC,229,Menzies,3404,Donvale South,K,36580,3,"NUNN, Casey",Australian Labor Party,0
VIC,229,Menzies,3404,Donvale South,K,36812,4,"BRIDGER-DARLING, Megan",Australian Labor Party,0
VIC,229,Menzies,3404,Donvale South,K,36813,5,"McFARLANE, Josh",Australian Labor Party,1
VIC,229,Menzies,3404,Donvale South,L,37896,0,L Above-the-line Votes,UAP,29
VIC,229,Menzies,3404,Donvale South,L,36105,1,"BABET, Ralph",United Australia Party,1
VIC,229,Menzies,3404,Donvale South,L,36091,2,"MORAN, Kelly",United Australia Party,0
VIC,229,Menzies,3404,Donvale South,L,36090,3,"GRIMMOND, Kenneth",United Australia Party,0
VIC,229,Menzies,3404,Donvale South,M,37912,0,M Above-the-line Votes,Socialist Alliance,0
VIC,229,Menzies,3404,Donvale South,M,37120,1,"DANCE, Felix",Socialist Alliance,0
VIC,229,Menzies,3404,Donvale South,M,37128,2,"CARR, Angela",Socialist Alliance,0
VIC,229,Menzies,3404,Donvale South,N,37910,0,N Above-the-line Votes,Australian Federation Party,4
VIC,229,Menzies,3404,Donvale South,N,37627,1,"HUGHES, Vern",Australian Federation Party,0
VIC,229,Menzies,3404,Donvale South,N,37645,2,"KIM, Karen",Australian Federation Party,0
VIC,229,Menzies,3404,Donvale South,N,37652,3,"LACEY, Cheryl",Australian Federation Party,0
VIC,229,Menzies,3404,Donvale South,N,37666,4,"MARA, Chris",Australian Federation Party,0
VIC,229,Menzies,3404,Donvale South,N,37671,5,"SEWAK, Neerja",Australian Federation Party,1
VIC,229,Menzies,3404,Donvale South,N,37676,6,"O'CONNELL, Mark",Australian Federation Party,0
VIC,229,Menzies,3404,Donvale South,O,37899,0,O Above-the-line Votes,"Shooters, Fishers and Farmers Party",0
VIC,229,Menzies,3404,Donvale South,O,36093,1,"CONSTANTINOU, Ethan","Shooters, Fishers and Farmers Party",1
VIC,229,Menzies,3404,Donvale South,O,36095,2,"BOURMAN, Nicole","Shooters, Fishers and Farmers Party",0
VIC,229,Menzies,3404,Donvale South,P,37914,0,P Above-the-line Votes,Pauline Hanson's One Nation,12
VIC,229,Menzies,3404,Donvale South,P,37723,1,"PICKERING, Warren",Pauline Hanson's One Nation,1
VIC,229,Menzies,3404,Donvale South,P,37727,2,"HUXHAM, Stuart",Pauline Hanson's One Nation,1
VIC,229,Menzies,3404,Donvale South,Q,37897,0,Q Above-the-line Votes,Citizens Party,1
VIC,229,Menzies,3404,Donvale South,Q,35962,1,"BARWICK, Robbie",Citizens Party,1
VIC,229,Menzies,3404,Donvale South,Q,35964,2,"ISHERWOOD, Craig",Citizens Party,0
VIC,229,Menzies,3404,Donvale South,R,37920,0,R Above-the-line Votes,,4
VIC,229,Menzies,3404,Donvale South,R,37687,1,"JONAS, Morgan C",,1
VIC,229,Menzies,3404,Donvale South,R,37692,2,"SMIT, Monica",,4
VIC,229,Menzies,3404,Donvale South,S,37898,0,S Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",3
VIC,229,Menzies,3404,Donvale South,S,36083,1,"CORDNER HUNT, Kammy","FUSION: Science, Pirate, Secular, Climate Emergency",2
VIC,229,Menzies,3404,Donvale South,S,36087,2,"FARRANT, Tahlia","FUSION: Science, Pirate, Secular, Climate Emergency",0
VIC,229,Menzies,3404,Donvale South,T,37918,0,T Above-the-line Votes,,0
VIC,229,Menzies,3404,Donvale South,T,37591,1,"BENEDYKA, Susan",,1
VIC,229,Menzies,3404,Donvale South,T,37593,2,"RICHARDS, Christine",,0
VIC,229,Menzies,3404,Donvale South,U,37901,0,U Above-the-line Votes,The Greens,105
VIC,229,Menzies,3404,Donvale South,U,36541,1,"THORPE, Lidia",The Greens,12
VIC,229,Menzies,3404,Donvale South,U,36563,2,"FROGLEY, Adam",The Greens,0
VIC,229,Menzies,3404,Donvale South,U,36568,3,"AUSTIN, Sissy",The Greens,0
VIC,229,Menzies,3404,Donvale South,U,36572,4,"PAYNE, Zeb",The Greens,0
VIC,229,Menzies,3404,Donvale South,V,37913,0,V Above-the-line Votes,The Great Australian Party,5
VIC,229,Menzies,3404,Donvale South,V,37340,1,"O'BRYAN, Darryl",The Great Australian Party,0
VIC,229,Menzies,3404,Donvale South,V,37329,2,"WHITEHEAD, Geoff",The Great Australian Party,0
VIC,229,Menzies,3404,Donvale South,W,37902,0,W Above-the-line Votes,Liberal Democrats,46
VIC,229,Menzies,3404,Donvale South,W,36818,1,"LIMBRICK, David",Liberal Democrats,4
VIC,229,Menzies,3404,Donvale South,W,36824,2,"MITCHELL, Krystle",Liberal Democrats,0
VIC,229,Menzies,3404,Donvale South,W,36828,3,"WHITE, Caroline",Liberal Democrats,0
VIC,229,Menzies,3404,Donvale South,X,37908,0,X Above-the-line Votes,Informed Medical Options Party,1
VIC,229,Menzies,3404,Donvale South,X,36966,1,"CLONARIDIS, Nick",Informed Medical Options Party,0
VIC,229,Menzies,3404,Donvale South,X,36967,2,"CURNOW, Robyn",Informed Medical Options Party,0
VIC,229,Menzies,3404,Donvale South,Y,37907,0,Y Above-the-line Votes,,0
VIC,229,Menzies,3404,Donvale South,Y,37597,1,"BYRNE, Peter",,0
VIC,229,Menzies,3404,Donvale South,Y,37606,2,"WARDLE, Jason",,0
VIC,229,Menzies,3404,Donvale South,Z,37904,0,Z Above-the-line Votes,Victorian Socialists,1
VIC,229,Menzies,3404,Donvale South,Z,36573,1,"MYLVAGANAM, Aran",Victorian Socialists,1
VIC,229,Menzies,3404,Donvale South,Z,36586,2,"RICCARDI, Laura",Victorian Socialists,0
VIC,229,Menzies,3404,Donvale South,UG,37224,1,"FLOYD, Glenn",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,37598,2,"RIDGEWAY, Allen",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,37776,3,"BOND, James",Independent,1
VIC,229,Menzies,3404,Donvale South,UG,37604,4,"SMITH, Neal",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,37617,5,"DICKS, Max",Independent,1
VIC,229,Menzies,3404,Donvale South,UG,37453,6,"ATKINSON, Bernardine",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,37457,7,"ROSS, Paul",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,37602,8,"DE FRANCESCO, Nat",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,37611,9,"TOSCANO, Joseph",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,36564,10,"TRAN, Tara",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,37662,11,"DILLON, David John",Independent,0
VIC,229,Menzies,3404,Donvale South,UG,36191,12,"GONSALVEZ, Geraldine Marie Antoinette",Independent,0
VIC,229,Menzies,3404,Donvale South,ZZ,0,99,INFORMAL,,41
VIC,229,Menzies,3405,Warrandyte,A,37909,0,A Above-the-line Votes,Reason Australia,17
VIC,229,Menzies,3405,Warrandyte,A,36960,1,"VEGA, Yolanda",Reason Australia,3
VIC,229,Menzies,3405,Warrandyte,A,36963,2,"MILLWARD, Harry",Reason Australia,0
VIC,229,Menzies,3405,Warrandyte,B,37921,0,B Above-the-line Votes,,2
VIC,229,Menzies,3405,Warrandyte,B,37624,1,"RICHARDSON, Damien",,3
VIC,229,Menzies,3405,Warrandyte,B,37628,2,"McBRIDE, John",,0
VIC,229,Menzies,3405,Warrandyte,C,37915,0,C Above-the-line Votes,Australian Democrats,8
VIC,229,Menzies,3405,Warrandyte,C,37391,1,"GREEN, Leonie",Australian Democrats,2
VIC,229,Menzies,3405,Warrandyte,C,37400,2,"JAGOE, Stephen Peter",Australian Democrats,0
VIC,229,Menzies,3405,Warrandyte,D,37903,0,D Above-the-line Votes,Liberal/The Nationals,484
VIC,229,Menzies,3405,Warrandyte,D,36604,1,"HENDERSON, Sarah",Liberal,7
VIC,229,Menzies,3405,Warrandyte,D,36614,2,"McKENZIE, Bridget",The Nationals,0
VIC,229,Menzies,3405,Warrandyte,D,36617,3,"MIRABELLA, Greg",Liberal,0
VIC,229,Menzies,3405,Warrandyte,D,36621,4,"KMETJ, Chrestyna",Liberal,0
VIC,229,Menzies,3405,Warrandyte,D,36627,5,"HARRINGTON, Mick",The Nationals,0
VIC,229,Menzies,3405,Warrandyte,D,36632,6,"BURGESS, David",Liberal,0
VIC,229,Menzies,3405,Warrandyte,E,37919,0,E Above-the-line Votes,Legalise Cannabis Australia,35
VIC,229,Menzies,3405,Warrandyte,E,37553,1,"SMITH, Elissa",Legalise Cannabis Australia,2
VIC,229,Menzies,3405,Warrandyte,E,37559,2,"TAYLOR, Wayne",Legalise Cannabis Australia,0
VIC,229,Menzies,3405,Warrandyte,F,37917,0,F Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,8
VIC,229,Menzies,3405,Warrandyte,F,37448,1,"WEARNE, Madeleine",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
VIC,229,Menzies,3405,Warrandyte,F,37454,2,"LONG, Robert",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
VIC,229,Menzies,3405,Warrandyte,G,37905,0,G Above-the-line Votes,Australian Values Party,2
VIC,229,Menzies,3405,Warrandyte,G,36613,1,"BURSON, Chris",Australian Values Party,0
VIC,229,Menzies,3405,Warrandyte,G,36616,2,"ASSER, Samantha",Australian Values Party,0
VIC,229,Menzies,3405,Warrandyte,H,37911,0,H Above-the-line Votes,Derryn Hinch's Justice Party,13
VIC,229,Menzies,3405,Warrandyte,H,37416,1,"HINCH, Derryn",Derryn Hinch's Justice Party,1
VIC,229,Menzies,3405,Warrandyte,H,37418,2,"STANFIELD, Ruth",Derryn Hinch's Justice Party,0
VIC,229,Menzies,3405,Warrandyte,I,37906,0,I Above-the-line Votes,Animal Justice Party,12
VIC,229,Menzies,3405,Warrandyte,I,36623,1,"CURRIE, Bronwyn",Animal Justice Party,0
VIC,229,Menzies,3405,Warrandyte,I,36626,2,"DELFORCE, Chris",Animal Justice Party,1
VIC,229,Menzies,3405,Warrandyte,J,37916,0,J Above-the-line Votes,Australian Progressives,1
VIC,229,Menzies,3405,Warrandyte,J,37530,1,"PITT, Antoinette",Australian Progressives,0
VIC,229,Menzies,3405,Warrandyte,J,37545,2,"KNIGHT, David",Australian Progressives,0
VIC,229,Menzies,3405,Warrandyte,K,37900,0,K Above-the-line Votes,Australian Labor Party,383
VIC,229,Menzies,3405,Warrandyte,K,36570,1,"WHITE, Linda",Australian Labor Party,7
VIC,229,Menzies,3405,Warrandyte,K,36577,2,"STEWART, Jana",Australian Labor Party,1
VIC,229,Menzies,3405,Warrandyte,K,36580,3,"NUNN, Casey",Australian Labor Party,0
VIC,229,Menzies,3405,Warrandyte,K,36812,4,"BRIDGER-DARLING, Megan",Australian Labor Party,1
VIC,229,Menzies,3405,Warrandyte,K,36813,5,"McFARLANE, Josh",Australian Labor Party,2
VIC,229,Menzies,3405,Warrandyte,L,37896,0,L Above-the-line Votes,UAP,32
VIC,229,Menzies,3405,Warrandyte,L,36105,1,"BABET, Ralph",United Australia Party,3
VIC,229,Menzies,3405,Warrandyte,L,36091,2,"MORAN, Kelly",United Australia Party,0
VIC,229,Menzies,3405,Warrandyte,L,36090,3,"GRIMMOND, Kenneth",United Australia Party,0
VIC,229,Menzies,3405,Warrandyte,M,37912,0,M Above-the-line Votes,Socialist Alliance,1
VIC,229,Menzies,3405,Warrandyte,M,37120,1,"DANCE, Felix",Socialist Alliance,0
VIC,229,Menzies,3405,Warrandyte,M,37128,2,"CARR, Angela",Socialist Alliance,0
VIC,229,Menzies,3405,Warrandyte,N,37910,0,N Above-the-line Votes,Australian Federation Party,5
VIC,229,Menzies,3405,Warrandyte,N,37627,1,"HUGHES, Vern",Australian Federation Party,1
VIC,229,Menzies,3405,Warrandyte,N,37645,2,"KIM, Karen",Australian Federation Party,0
VIC,229,Menzies,3405,Warrandyte,N,37652,3,"LACEY, Cheryl",Australian Federation Party,0
VIC,229,Menzies,3405,Warrandyte,N,37666,4,"MARA, Chris",Australian Federation Party,0
VIC,229,Menzies,3405,Warrandyte,N,37671,5,"SEWAK, Neerja",Australian Federation Party,0
VIC,229,Menzies,3405,Warrandyte,N,37676,6,"O'CONNELL, Mark",Australian Federation Party,0
VIC,229,Menzies,3405,Warrandyte,O,37899,0,O Above-the-line Votes,"Shooters, Fishers and Farmers Party",4
VIC,229,Menzies,3405,Warrandyte,O,36093,1,"CONSTANTINOU, Ethan","Shooters, Fishers and Farmers Party",0
VIC,229,Menzies,3405,Warrandyte,O,36095,2,"BOURMAN, Nicole","Shooters, Fishers and Farmers Party",0
VIC,229,Menzies,3405,Warrandyte,P,37914,0,P Above-the-line Votes,Pauline Hanson's One Nation,20
VIC,229,Menzies,3405,Warrandyte,P,37723,1,"PICKERING, Warren",Pauline Hanson's One Nation,4
VIC,229,Menzies,3405,Warrandyte,P,37727,2,"HUXHAM, Stuart",Pauline Hanson's One Nation,0
VIC,229,Menzies,3405,Warrandyte,Q,37897,0,Q Above-the-line Votes,Citizens Party,0
VIC,229,Menzies,3405,Warrandyte,Q,35962,1,"BARWICK, Robbie",Citizens Party,0
VIC,229,Menzies,3405,Warrandyte,Q,35964,2,"ISHERWOOD, Craig",Citizens Party,0
VIC,229,Menzies,3405,Warrandyte,R,37920,0,R Above-the-line Votes,,12
VIC,229,Menzies,3405,Warrandyte,R,37687,1,"JONAS, Morgan C",,0
VIC,229,Menzies,3405,Warrandyte,R,37692,2,"SMIT, Monica",,0
VIC,229,Menzies,3405,Warrandyte,S,37898,0,S Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",6
VIC,229,Menzies,3405,Warrandyte,S,36083,1,"CORDNER HUNT, Kammy","FUSION: Science, Pirate, Secular, Climate Emergency",0
VIC,229,Menzies,3405,Warrandyte,S,36087,2,"FARRANT, Tahlia","FUSION: Science, Pirate, Secular, Climate Emergency",0
VIC,229,Menzies,3405,Warrandyte,T,37918,0,T Above-the-line Votes,,0
VIC,229,Menzies,3405,Warrandyte,T,37591,1,"BENEDYKA, Susan",,0
VIC,229,Menzies,3405,Warrandyte,T,37593,2,"RICHARDS, Christine",,0
VIC,229,Menzies,3405,Warrandyte,U,37901,0,U Above-the-line Votes,The Greens,381
VIC,229,Menzies,3405,Warrandyte,U,36541,1,"THORPE, Lidia",The Greens,28
VIC,229,Menzies,3405,Warrandyte,U,36563,2,"FROGLEY, Adam",The Greens,2
VIC,229,Menzies,3405,Warrandyte,U,36568,3,"AUSTIN, Sissy",The Greens,0
VIC,229,Menzies,3405,Warrandyte,U,36572,4,"PAYNE, Zeb",The Greens,0
VIC,229,Menzies,3405,Warrandyte,V,37913,0,V Above-the-line Votes,The Great Australian Party,4
VIC,229,Menzies,3405,Warrandyte,V,37340,1,"O'BRYAN, Darryl",The Great Australian Party,0
VIC,229,Menzies,3405,Warrandyte,V,37329,2,"WHITEHEAD, Geoff",The Great Australian Party,0
VIC,229,Menzies,3405,Warrandyte,W,37902,0,W Above-the-line Votes,Liberal Democrats,44
VIC,229,Menzies,3405,Warrandyte,W,36818,1,"LIMBRICK, David",Liberal Democrats,3
VIC,229,Menzies,3405,Warrandyte,W,36824,2,"MITCHELL, Krystle",Liberal Democrats,0
VIC,229,Menzies,3405,Warrandyte,W,36828,3,"WHITE, Caroline",Liberal Democrats,0
VIC,229,Menzies,3405,Warrandyte,X,37908,0,X Above-the-line Votes,Informed Medical Options Party,1
VIC,229,Menzies,3405,Warrandyte,X,36966,1,"CLONARIDIS, Nick",Informed Medical Options Party,1
VIC,229,Menzies,3405,Warrandyte,X,36967,2,"CURNOW, Robyn",Informed Medical Options Party,0
VIC,229,Menzies,3405,Warrandyte,Y,37907,0,Y Above-the-line Votes,,1
VIC,229,Menzies,3405,Warrandyte,Y,37597,1,"BYRNE, Peter",,0
VIC,229,Menzies,3405,Warrandyte,Y,37606,2,"WARDLE, Jason",,0
VIC,229,Menzies,3405,Warrandyte,Z,37904,0,Z Above-the-line Votes,Victorian Socialists,1
